web-scraper-order,web-scraper-start-url,listing_link,listing_link-href,name,num_of_views,num_of_watchers,num_of_msgs,price,about_listing,brand,model,categories,year_of_make,made_in
1606583835-291,https://reverb.com/shop/randys-gear-locker-4?page=1,"10% price dropPaul Reed Smith Dustie Waring CE 24 Faded Blue Smokeburst w/ PRS Hard Case + Free ShippingFree Shipping$2,499$2,249.99Mint",https://reverb.com/item/36848349-paul-reed-smith-dustie-waring-ce-24-faded-blue-smokeburst-w-prs-hard-case-free-shipping,Paul Reed Smith Dustie Waring CE 24 Faded Blue Smokeburst w/ PRS Hard Case + Free Shipping,310,13,,"$2,249.99","The guitar in the photos is the actual guitar! You are looking at serial #0308183. This guitar is in stock, and ready to ship! Please see photos and message or call us with any pricing questions or for a detailed ""on hand"" description.C&M Music Center4543 Johnston St 
Lafayette, LA 70506*FREE SHIPPING - USA ONLY* The
 DW CE 24 Floyd model starts with the PRS CE bolt-on platform and 
includes a satin-finished maple neck, maple fretboard, a slightly 
modified Pattern Thin neck carve (Waring’s carve is slightly thinner 
front to back), and Floyd Rose tremolo system. The pickups and 
electronics are also unique to Waring’s signature axe. The pickups are 
Waring’s signature Mojotone “DW Tomahawk” pickups. Made with a blend of 
Ceramic and Alnico magnets and a special winding technique, DW Tomahawks
 have plenty of output and big bottom end while remaining articulate and
 clear - a unique quality for high gain pickups. Paired with a volume 
and tone control and 5-way blade pickup selector that have been shifted 
slightly to allow plenty of room to work the tremolo, the DW CE 24 
“Floyd” is comfortable, fun, and inspiring to play. The DW CE 24 “Floyd”
 comes with satin black hardware. Body Type: SolidbodyBody Shape: DW CE 24Left-/Right-handed: Right-handedNumber of Strings: 6Body Material: MahoganyTop Material: Figured MapleBody Finish: SatinColor: Faded Blue SmokeburstNeck Material: MapleNeck Shape: DWRadius: 10""Fingerboard Material: MapleFingerboard Inlay: PRS BirdsNumber of Frets: 24Scale Length: 25""Nut Width: 1.656""Nut Material: LockingBridge/Tailpiece: Floyd Rose 1000 TremoloTuners: PRS LockingNeck Pickup: Mojotone DW Tomahawk HumbuckerBridge Pickup: Mojotone DW Tomahawk HumbuckerControls: 1 x master volume, 1 x master tone, 5-way blade pickup switchStrings: PRS, .010-.046Case Included: PRS Hard Case
Manufacturer Part Number: 106185::ZR:V01read more…",Paul Reed Smith,Dustie Waring CE24,Solid Body,,
1606583060-136,https://reverb.com/shop/randys-gear-locker-4?page=8,"Fender Ultra Jazz Bass w/Rosedwood Fretboard in Ultraburst w/OHSC +FREE SHIPFree Shipping$1,899.99Mint",https://reverb.com/item/34232847-fender-ultra-jazz-bass-w-rosedwood-fretboard-in-ultraburst-w-ohsc-free-ship,Fender Ultra Jazz Bass w/Rosedwood Fretboard in Ultraburst w/OHSC +FREE SHIP,175,5,,"$1,899.99","Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
SHIPS FREE! With the included case and accessories in the original box.

The serial # is US19078657
This guitar weighs 9lbs 9oz.
BRAND new condition, guitar was taken out of box for photos only!Series: American Ultra
Body Material: Alder
Body Finish: Gloss Polyurethane
Neck: Maple, Modern “D”
Neck Finish: Ultra Satin Neck with Gloss Headstock Face
Fingerboard: Rosewood
Weight: 9lbs 10oz
10” to 14” Compound Radius (254 mm to 355.6 mm)
Frets: 21, Medium Jumbo
Position Inlays: White Pearloid Blocks (Rosewood), 
Nut (Material/Width): Bone, 1.5” (38.1 mm)
Tuning Machines: Fender® “F” Light-Weight Vintage-Paddle Keys with Tapered Shafts
Scale Length: 34” (864 mm)
Bridge: 4-Saddle HiMassTM Vintage Topload
Pickguard: 3-Ply Mint Green (Ultraburst)
Pickups: Ultra NoiselessTM Vintage Jazz Bass® (Bridge, Neck)
Controls: Master Volume, Pan Pot (Pickup Selector), Treble Boost/Cut, Mid-range Boost/Cut, Bass Boost/Cut, Active/Passive Mini Toggle
Control Knobs: Vintage Style Black Plastic Jazz Bass®
Hardware Finish: Nickel/Chrome
Strings: Fender® USA 7250M Nickel Plated Steel (.045-.105 Gauges)
Case/Gig Bag: Elite Molded Case

read more…",Fender,American Ultra Jazz Bass with Rosewood Fretboard,4-String,,
1606583156-155,https://reverb.com/shop/randys-gear-locker-4?page=7,"11% price dropIbanez EHB1500 Electric Headless Bass in Dragon Eye Burst Flat w/Gig BagFree Shipping$1,499.99$1,349.99Brand New",https://reverb.com/item/34898710-ibanez-ehb1500-electric-headless-bass-in-dragon-eye-burst-flat-w-gig-bag,Ibanez EHB1500 Electric Headless Bass in Dragon Eye Burst Flat w/Gig Bag,93,2,,"$1,349.99","Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY
Serial #: 200102062
Weight: 7lbs 5oz
Brand New!

This bass ships FREE with its included gig bag!
Tech Specs
Body Shape:Bass Workshop EHB
Left-/Right-handed:Right-handed
Number of Strings:4
Color:Dragon Eye Burst
Body Finish:Oil
Body Material:African Mahogany, Poplar Burl top
Neck Material:9-Piece Panga Panga/Walnut
Neck Shape:EHB4
Radius:19.6""
Fingerboard Material:Bound Panga Panga
Fingerboard Inlay:Abalone Offset Dots
Number of Frets:24, Medium Stainless Steel
Scale Length:34""
Nut Width:1.614""
Nut Material:Plastic
Bridge/Tailpiece:MR5HR
Tuners:Ibanez Custom Headpieces
Neck Pickup:Nordstrand Big Split Single-coil
Bridge Pickup:Nordstrand Big Split Single-coil
Controls:1 x master volume, 1 x balancer, 3-band Activee EQ, Vari-mid
Strings:.045-.105
Case Included:Gig Bag
read more…",Ibanez,EHB1500,4-String,,
1606583339-191,https://reverb.com/shop/randys-gear-locker-4?page=6,"10% price dropMartin 000C12-16E Natural w/OSSC + FREE ShippingFree Shipping$1,999$1,799.99Mint",https://reverb.com/item/35471156-martin-000c12-16e-natural-w-ossc-free-shipping,Martin 000C12-16E Natural w/OSSC + FREE Shipping,79,1,,"$1,799.99","Please see photos and message or call us with and pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*


This guitar is serial number 2386635.
Tech Specs String Type:Nylon




Number of Strings:6



Body Shape:000



Left-/Right-handed:Right-handed



Color:Natural



Finish:Satin



Top Wood:Sitka Spruce



Back & Sides Wood:Mahogany



Body Bracing:A-Frame X-bracing



Binding:Brown Tortoise



Neck Wood:Select Hardwood



Neck Shape:Low Profile



Radius:18""



Fingerboard Material:Ebony



Number of Frets:20



Scale Length:26.44""



Tuning Machines:Gold Side Mount



Bridge Material:Ebony



Nut/Saddle Material:White Tusq/Bone



Nut Width:1.875""



Electronics:Fishman Matrix VT Enhance NT1



Strings:Magnifico Classical Synthetic/Silver plated, .026-.043



Case Included:Softshell Case





read more…",Martin,000C12-16E,Built-in Electronics,,
1606583261-176,https://reverb.com/shop/randys-gear-locker-4?page=6,Fender Player Stratocaster HSS with Floyd Rose - 3-Tone Sunburst w/Pau FerroFree Shipping$746.99Mint,https://reverb.com/item/35201652-fender-player-stratocaster-hss-with-floyd-rose-3-tone-sunburst-w-pau-ferro,Fender Player Stratocaster HSS with Floyd Rose - 3-Tone Sunburst w/Pau Ferro,287,8,,$746.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*NOW 10% OFF!!

You are looking at serial #MX20031921
Weight: 8lbs 9oz
Tech Specs Body Type:Solidbody




Body Shape:Stratocaster



Left-/Right-handed:Right-handed



Number of Strings:6



Body Material:Alder



Body Finish:Gloss Polyester



Color:3-tone Sunburst



Neck Material:Maple



Neck Shape:Modern C



Radius:12""



Fingerboard Material:Pau Ferro



Fingerboard Inlay:Dots



Number of Frets:22, Medium Jumbo



Scale Length:25.5""



Nut Width:1.6875""



Nut Material:Floyd Rose R3 Locking



Bridge/Tailpiece:Floyd Rose Special



Tuners:Fender Standard Cast/Sealed



Neck Pickup:Player Series Alnico V Strat Single-coil



Middle Pickup:Player Series Alnico V Strat Single-coil
Bridge Pickup:Player Series Alnico II Humbucker



Controls:1 x master volume, 2 x tone, 5-way blade pickup switch







Strings:Fender NPS, .009-.042





read more…",Fender,Player Stratocaster HSS with Floyd Rose,Solid Body,,
1606583118-147,https://reverb.com/shop/randys-gear-locker-4?page=7,"Paul Reed Smith SE Hollowbody II in Tri-Color BurstFree Shipping$1,069.49Brand New",https://reverb.com/item/34780927-paul-reed-smith-se-hollowbody-ii-in-tri-color-burst,Paul Reed Smith SE Hollowbody II in Tri-Color Burst,66,2,,"$1,069.49","Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Serial #D02307

Weight: 5lbs 15oz
SHIPS FREE with its included hard shell case!
Tech Specs 
Body Type:Hollowbody





Body Shape:SE II Doublecut





Left-/Right-handed:Right-handed





Number of Strings:6





Body Material:Mahogany





Top Material:5-ply Laminated Figured Maple





Body Finish:Gloss





Color:Tr-Color Sunburst





Neck Material:Mahogany





Neck Shape:Wide Fat





Radius:10""





Fingerboard Material:Ebony





Fingerboard Inlay:PRS Birds





Number of Frets:22





Scale Length:25""





Nut Width:1.6875""





Nut Material:Bone





Bridge/Tailpiece:PRS Adjustable Stoptail





Tuners:PRS Designed





Neck Pickup:PRS 58/15 ""S"" Humbucker





Bridge Pickup:PRS 58/15 ""S"" Humbucker





Controls:1 x master volume, 1 x master tone, 3-way toggle pickup switch





Strings:PRS, .010-.046





Case Included:Hardshell Case




read more…",Paul Reed Smith,SE Hollowbody II,Hollow Body,,
1606583523-228,https://reverb.com/shop/randys-gear-locker-4?page=4,10% price dropPaul Reed Smith SE 245 in Vintage Sunburst w/Gig Bag + FREE ShippingFree Shipping$739$665.99Mint,https://reverb.com/item/35811632-paul-reed-smith-se-245-in-vintage-sunburst-w-gig-bag-free-shipping,Paul Reed Smith SE 245 in Vintage Sunburst w/Gig Bag + FREE Shipping,95,4,,$665.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
C&M Music is an authorized PRS dealer!

This guitar ships FREE with its included gig bag!
Serial #C10021

Weight: 8lbs 10oz 
Tech Specs 
Body Type:Solidbody



Body Shape:SE 245 Standard



Left-/Right-handed:Right-handed



Number of Strings:6



Body Material:Mahogany



Top Material:Maple



Body Finish:Gloss



Color:Vintage Sunburst



Neck Material:Mahogany



Neck Shape:Wide Fat



Radius:10""



Fingerboard Material:Rosewood



Fingerboard Inlay:PRS Birds



Number of Frets:22



Scale Length:24.5""



Nut Width:1.6875""



Nut Material:Synthetic Bone



Bridge/Tailpiece:PRS Designed Stoptail



Tuners:PRS Designed



Neck Pickup:245 ""S"" Bass Humbucker



Bridge Pickup:245 ""S"" Treble Humbucker



Controls:2 x volume, 2 x tone, 3-way toggle pickup switch



Strings:D'Addario, 9s



Case Included:Gig Bag



read more…",Paul Reed Smith,SE 245,Solid Body,,
1606583756-275,https://reverb.com/shop/randys-gear-locker-4?page=2,"10% price dropMartin D-16E Mahogany Dreadnought Acoustic Electric w/ Soft Case + Free ShippingFree Shipping$1,649$1,485Mint",https://reverb.com/item/36546485-martin-d-16e-mahogany-dreadnought-acoustic-electric-w-soft-case-free-shipping,Martin D-16E Mahogany Dreadnought Acoustic Electric w/ Soft Case + Free Shipping,72,2,,"$1,485","Martin D-16E Mahogany Dreadnought Acoustic ElectricIncludes Original Softshell Case + Free Shipping! The guitar in the photos is the actual guitar! You are looking at serial #2411753. This guitar is in stock, and ready to ship!  Please see photos and message or call us with any pricing questions or for a detailed ""on hand"" description.NOW 10% OFF!



This 16 Series Dreadnought is crafted with satin-finished mahogany 
back and sides for a big sound with a punchy midrange and bright treble 
response. It includes a Sitka spruce gloss top for balanced tone and 
projection and a high-performance neck taper for ease of playability up 
and down the fretboard. The D-16E comes equipped with Fishman® Matrix VT
 Enhance NT2 electronics. Strung with Martin Authentic Acoustic 
Lifespan® 2.0 light gauge strings. String Type: SteelNumber of Strings: 6Body Shape: DreadnoughtLeft-/Right-handed: Right-handedColor: NaturalFinish: SatinTop Wood: Sitka SpruceBack & Sides Wood: MahoganyBody Bracing: Scalloped, Forward Shifted X-bracingBinding: Brown TortoiseNeck Wood: Select HardwoodNeck Shape: Modified Low OvalRadius: 16""Fingerboard Material: EbonyFingerboard Inlay: Mother-of-Pearl DotsNumber of Frets: 20Scale Length: 25.4""Tuning Machines: Nickel Open GearBridge Material: EbonyNut/Saddle Material: Bone/White TusqNut Width: 1.75""Electronics: Fishman Matrix VT Enhance NT2Strings: Martin, .012-.054Case Included: Softshell CaseManufacturer Part Number: 10D16E-02


read more…",Martin,D16E-02,Built-in Electronics,,
1606583472-217,https://reverb.com/shop/randys-gear-locker-4?page=4,Paul Reed Smith SE Tonare PE20PSABV Acoustic/Electric Parlor in Black Satin Top w/Gig Bag +FREE ShipFree Shipping$579.99Brand New,https://reverb.com/item/35699621-paul-reed-smith-se-tonare-pe20psabv-acoustic-electric-parlor-in-black-satin-top-w-gig-bag-free-ship,Paul Reed Smith SE Tonare PE20PSABV Acoustic/Electric Parlor in Black Satin Top w/Gig Bag +FREE Ship,67,3,,$579.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
The guitar shown is the exact one for sale, you are looking at serial #D04292
Searching for a parlor-sized acoustic guitar with a big voice? The PRS SE P20 is just such an instrument. This acoustic is jam-packed with pro-grade construction and signature PRS appointments, such as a solid mahogany top, X-brace/classical hybrid bracing, a bone nut and saddle, and an eye-catching herringbone rosette and accents. Equipped with a Fishman pickup to bring those tones from the practice space to the stage. What’s more, its crystal-clear tone and ample projection make it an all-around great-sounding studio guitar. The PRS SE P20 is comfortable, fun to play, and easy to pack up and transport. It belongs in every guitarist’s stable.
Brand new condition, this guitar comes with its full manufacture warranty.

read more…",Paul Reed Smith,SE Tonare PE20PSABV Acoustic/Electric Parlor,Built-in Electronics,,
1606583598-243,https://reverb.com/shop/randys-gear-locker-4?page=3,Fender Player Series Precision Bass in Tidepool w/ Maple Neck + FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/36020416-fender-player-series-precision-bass-in-tidepool-w-maple-neck-free-shipping,Fender Player Series Precision Bass in Tidepool w/ Maple Neck + FREE Shipping,134,3,,$649.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Serial #MX20096107
Weight 8lbs 8oz
SPECS
Body Shape: Precision



Left-/Right-handed: Right-handed



Number of Strings: 4



Color: Tidepool



Body Finish: Gloss Polyester



Body Material: Alder



Neck Material: Maple



Neck Shape: Modern C



Radius: 9.5""



Fingerboard Material: Maple



Fingerboard Inlay: Dots



Number of Frets: 20, Medium Jumbo



Scale Length: 34""



Nut Width: 1.625""



Nut Material: Synthetic Bone



Bridge/Tailpiece: 4-saddle Standard



Tuners: Fender Standard Open Gear



Middle Pickup: Players Series Alnico V Precision Split Single-coil



Controls: 1 x master volume, 1 x master tone



Strings: Fender NPS, .045-.105

read more…",Fender,Player Precision Bass with Maple Fretboard,4-String,,
1606582953-115,https://reverb.com/shop/randys-gear-locker-4?page=9,Fender Player Series Stratocaster w/Pau Ferro Fingerboard in Silver w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/34666539-fender-player-series-stratocaster-w-pau-ferro-fingerboard-in-silver-w-free-shipping,Fender Player Series Stratocaster w/Pau Ferro Fingerboard in Silver w/FREE Shipping,417,8,,$649.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Serial #: MX20056055
Weight: 7lbs 14oz
--Tech Specs--
Body Type: Solidbody
Body Shape: Stratocaster
Left-/Right-handed: Right-handed
Number of Strings: 6
Body Material: Alder
Body Finish: Gloss Polyester
Color: Silver
Neck Material: Maple
Neck Shape: Modern C
Radius: 9.5""
Fingerboard Material: Pau Ferro
Fingerboard Inlay: Dots
Number of Frets: 22, Medium Jumbo
Scale Length: 25.5""
Nut Width: 1.650""
Nut Material: Synthetic Bone
Bridg Tailpiece: 2-point Synchronized Tremolo with Bent Steel Saddles
Tuners: Fender Standard Cast/Sealed
Neck Pickup: Player Series Alnico V Strat Single-coil
Middle Pickup: Player Series Alnico V Strat Single-coil
Bridge Pickup: Player Series Alnico V Strat Single-coil
Controls: 1 x master volume, 2 x tone (neck/middle, bridge), 5-way blade pickup switch
Strings: Fender NPS, .009-.042
read more…",Fender,Player Stratocaster with Pau Ferro Fretboard,Solid Body,,
